REG ID,ID,BDATE,DATA TYPE,BREED,gINB,gEFI,Test Type,CDCB,SIRE REG,SIRE NAAB,SIRE NAME,DAM REG,DAM ID,MGS REG,MGS NAAB,MGS Name,RPRO,Age In Months,LACT,DIM,AY BBR,BS BBR,GU BBR,HO BBR,JE BBR,Dead/Sold,NET MERIT,TPI,CHEESE MERIT,FLUID MERIT,GRAZING MERIT,MILK,JPI,FAT,PROTEIN,FAT PERCENT,PROTEIN PERCENT,PRODUCTIVE LIFE,EFH REL,EFC REL,FEED EFFICIENCY,RFI,DAUGHTER PREGNANCY RATE,HEIFER CONCEPTION RATE,COW CONCEPTION RATE,FERTILITY INDEX,DAUGHTER CALVING EASE,SIRE CALVING EASE,DAUGHTER STILLBIRTH,SIRE STILLBIRTH,HEALTH INDEX,HEIFER LIVABILITY,LIVABILITY,EARLY FIRST CALVING,SOMATIC CELL SCORE,MASTITITS,METRITIS,DISPLACED ABOMASUM,MILK FEVER,RETAINED PLACENTA,KETOSIS,BDE,DFM,FLS,FTA,FTP,FUA,PTAT,RLR,RLS,RPA,RTP,RUH,RUW,STA,STR,TLG,TRW,UCL,UDP,UDC,FLC,JUI,AH1_GV,AH2_GV,Arachnomelia BS_GV,Arachnomelia SM_GV,BCN AB_GV,BCN A2_GV,BH2_GV,BLAD_GV,BLG BetaLacto Globulin_GV,Brachyspina_GV,Citrullinemia_GV,CVM_GV,JH1_GV,DGAT_GV,Dominant Red_GV,DUMPS_GV,Factor XI_GV,FMO3_GV,HCD_GV,HH1_GV,HH3_GV,GART/HH4_GV,HH5 *_GV,SDE2/HH6_GV,KCN AB_GV,KCN AE_GV,KCN Haplotype_GV,MW_GV,Red Factor_GV,SDM_GV,Slick_GV,SMA_GV,Weaver_GV,AH1,AH2,AHC,BH1,BH2,BHD,BHM,BHP,BHW,HBR,HCD,HDR,HH0,HH1,HH2,HH3,HH4,HH5,HH6,HHB,HHC,HHD,HHM,HHP,HHR,HMW,HRR,JH1,JH1_PC,JH2,JH2_PC,JHP,JHP_PC,JNS,JNS_PC,ECOFEED LIFE,RCI,DOI,ECOFEED HEIFER,MILKING SPEED,OOC,ECOFEED COW,EMS,VEI,ECO2FEED,BT,VEA,Eco$
1549,1549,2025-08-27,Pedigree,HO,11.24,,CDCB,,HO840003238808326,001HO16237,Peak Megapoint-ET,,1055.0,HOCAN000012648465,200HO10975,Buchanan,,3,0,,,,,,,N,462,2860,465,459,442,664,2860,30,18,0.01,-0.01,3.81,,,94,0.25,0.75,0.3,1.88,1.3,1.88,1.52,4.03,4.07,,0.53,2.25,2.25,2.76,2.26,1.41,0.12,-0.07,0.54,0.62,-0.97,-0.76,-0.39,0.07,-0.17,0.75,-0.13,-0.6,-0.87,0.71,-0.29,0.07,0.06,-0.51,-0.54,-0.6,-0.46,-0.01,0.98,0.38,-0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,2.8,3.2,59,4.1,9.8,60,2.5,2.6,,4.7,2.9,381
155,155,2020-03-05,Pedigree,HO,9.11,,CDCB,,HOUSA000073953407,011HO11742,Bomaz Altagold-ET,,,,,,,68,0,,,,,,,N,-35,2357,-34,-36,-26,-413,2357,-6,-12,0.04,0.01,0.01,,,-30,-16.43,0.77,0.28,0.32,0.29,1.81,1.8,4.43,5.05,,0.53,1.15,-1.66,2.96,-0.49,0.72,-0.06,0.15,0.41,0.29,-0.35,-0.7,-0.21,-0.05,0.33,-0.23,-0.47,-0.1,0.48,0.3,0.35,-0.41,-0.55,-0.26,-0.21,-1.04,-0.56,0.09,0.07,-0.24,-0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,3.4,3.6,72,5.0,11.5,72,3.0,2.9,,5.4,3.3,265
1550,1550,2025-08-27,Pedigree,HO,10.19,,CDCB,,HO840003132350683,551HO03797,Delicious H-Noon Tampa-ET,,1304.0,HO840003224437469,799HO00045,Dynasty,,3,0,,,,,,,N,583,3091,591,565,598,1196,3091,50,40,0.01,0.01,2.94,,,171,6.75,0.97,3.32,2.45,1.97,1.8,1.43,4.08,4.22,,0.33,0.03,2.88,2.93,0.41,0.39,0.17,-0.2,-0.16,0.9,-0.35,0.45,0.62,0.17,0.3,0.73,0.58,0.88,0.73,-0.69,0.03,0.53,0.79,0.01,-0.37,-1.07,0.23,0.33,0.63,0.56,0.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,3.0,3.3,60,4.4,9.4,59,2.8,2.7,,4.7,3.3,609
16,16,2019-02-05,Pedigree,HO,8.64,,CDCB,,,,,,,,,,,81,0,,,,,,,N,-39,2324,-41,-36,-39,-85,2324,-8,-3,-0.02,0.0,-0.04,,,-19,13.1,0.06,-0.35,-0.06,-0.03,2.27,2.12,5.39,5.87,,0.25,0.28,0.05,3.02,-0.18,-0.21,-0.09,-0.01,-0.02,-0.12,-0.34,-0.46,-0.35,-0.42,-0.27,-0.71,-0.59,-0.43,0.08,0.04,-0.25,-0.83,-0.83,-0.49,-0.3,0.04,-0.36,-0.33,-0.52,-0.64,-0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,4.7,4.9,99,7.1,16.3,99,4.3,4.0,,7.5,4.5,158
177,177,2012-01-20,Pedigree,HO,6.24,,CDCB,,,,,,,,,,,166,0,,,,,,,N,-479,1860,-493,-447,-456,-767,1860,-47,-31,-0.06,-0.02,-2.23,,,-146,49.32,0.66,-0.88,0.01,0.0,2.78,2.36,6.68,6.33,,0.17,-0.32,-1.81,3.1,-0.92,-1.04,-0.59,-0.06,0.04,-1.38,-0.24,-0.84,-0.57,-0.69,-0.69,-1.75,-1.24,-0.57,0.05,0.12,-0.71,-2.04,-1.88,-0.76,-0.27,0.4,-0.59,-0.74,-1.36,-1.61,-0.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,4.5,4.8,99,6.4,16.1,97,3.9,4.1,,7.3,4.1,-159
20,20,2016-04-06,Pedigree,HO,7.23,,CDCB,,,,,,,,,,,115,0,,,,,,,N,-255,2097,-263,-235,-243,-400,2097,-29,-17,-0.05,-0.02,-1.04,,,-85,26.21,0.47,-0.61,0.05,0.1,2.47,2.21,5.96,6.12,,0.27,0.23,-0.53,3.06,-0.47,-0.63,-0.27,-0.03,0.01,-0.71,-0.33,-0.75,-0.43,-0.52,-0.46,-1.2,-0.94,-0.45,0.06,-0.02,-0.48,-1.41,-1.36,-0.68,-0.29,0.19,-0.51,-0.55,-0.91,-1.09,-0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,4.7,4.9,100,6.9,16.2,98,4.2,4.0,,7.4,4.4,21
200003,200003,2021-10-10,Pedigree,HO,9.6,,CDCB,,,,,,,,,,,49,0,,,,,,,N,119,2484,123,112,111,134,2484,8,6,0.01,0.01,0.62,,,31,3.5,-0.27,-0.08,-0.14,-0.12,2.2,2.08,5.13,5.77,,0.26,0.27,0.54,2.98,0.19,0.09,-0.01,0.01,0.01,0.07,-0.34,-0.32,-0.31,-0.37,-0.17,-0.49,-0.42,-0.44,0.12,0.05,-0.15,-0.56,-0.56,-0.4,-0.3,-0.06,-0.24,-0.25,-0.37,-0.43,-0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,4.9,4.9,99,7.6,15.9,99,4.6,4.0,,7.8,4.7,316
204,204,2021-06-15,Pedigree,HO,9.6,,CDCB,,,,,,,,,,,53,0,,,,,,,N,119,2484,123,112,111,134,2484,8,6,0.01,0.01,0.62,,,31,3.5,-0.27,-0.08,-0.14,-0.12,2.2,2.08,5.13,5.77,,0.26,0.27,0.54,2.98,0.19,0.09,-0.01,0.01,0.01,0.07,-0.34,-0.32,-0.31,-0.37,-0.17,-0.49,-0.42,-0.44,0.12,0.05,-0.15,-0.56,-0.56,-0.4,-0.3,-0.06,-0.24,-0.25,-0.37,-0.43,-0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,4.9,4.9,99,7.6,15.9,99,4.6,4.0,,7.8,4.7,316
2320,2320,2020-01-10,Pedigree,HO,9.11,,CDCB,,,,,,,,,,,70,0,,,,,,,N,46,2401,47,45,41,30,2401,0,1,0.0,0.0,0.32,,,7,1.14,-0.17,-0.13,-0.17,-0.11,2.23,2.1,5.26,5.8,,0.25,0.3,0.38,3.0,0.01,-0.05,-0.02,0.0,0.01,-0.01,-0.36,-0.42,-0.38,-0.44,-0.24,-0.63,-0.55,-0.49,0.1,0.03,-0.22,-0.74,-0.74,-0.48,-0.31,-0.01,-0.33,-0.34,-0.48,-0.57,-0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,4.7,4.9,99,7.3,16.1,100,4.4,4.0,,7.7,4.6,239
237,237,2021-01-10,Pedigree,HO,9.6,,CDCB,,,,,,,,,,,58,0,,,,,,,N,119,2484,123,112,111,134,2484,8,6,0.01,0.01,0.62,,,31,3.5,-0.27,-0.08,-0.14,-0.12,2.2,2.08,5.13,5.77,,0.26,0.27,0.54,2.98,0.19,0.09,-0.01,0.01,0.01,0.07,-0.34,-0.32,-0.31,-0.37,-0.17,-0.49,-0.42,-0.44,0.12,0.05,-0.15,-0.56,-0.56,-0.4,-0.3,-0.06,-0.24,-0.25,-0.37,-0.43,-0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,4.9,4.9,99,7.6,15.9,99,4.6,4.0,,7.8,4.7,316
24,24,2016-11-10,Pedigree,HO,7.23,,CDCB,,HOUSA000069474074,011HO11078,De-Su Altacarnival-ET,,,,,,,108,0,,,,,,,N,-193,2183,-203,-166,-182,-202,2183,-26,-14,-0.07,-0.03,-0.47,,,-69,85.11,0.58,-1.05,0.33,0.25,2.33,1.85,5.98,5.26,,0.73,0.27,-0.07,3.0,0.36,-0.77,-0.04,-0.07,0.26,-1.0,-0.32,0.18,-0.3,-0.59,0.33,-1.22,-0.67,-0.2,0.37,0.26,0.68,-1.26,-1.04,-0.41,-0.66,-0.14,-0.07,0.35,-0.76,-0.85,-0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,3.2,3.3,70,4.5,10.6,69,2.8,2.8,,5.0,3.0,25
28,28,2020-02-03,Pedigree,HO,9.11,,CDCB,,,,,,,,,,,69,0,,,,,,,N,46,2401,47,45,41,30,2401,0,1,0.0,0.0,0.32,,,7,1.14,-0.17,-0.13,-0.17,-0.11,2.23,2.1,5.26,5.8,,0.25,0.3,0.38,3.0,0.01,-0.05,-0.02,0.0,0.01,-0.01,-0.36,-0.42,-0.38,-0.44,-0.24,-0.63,-0.55,-0.49,0.1,0.03,-0.22,-0.74,-0.74,-0.48,-0.31,-0.01,-0.33,-0.34,-0.48,-0.57,-0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,4.7,4.9,99,7.3,16.1,100,4.4,4.0,,7.7,4.6,239
320,320,2016-08-10,Pedigree,HO,7.23,,CDCB,,,,,,,,,,,111,0,,,,,,,N,-255,2097,-263,-235,-243,-400,2097,-29,-17,-0.05,-0.02,-1.04,,,-85,26.21,0.47,-0.61,0.05,0.1,2.47,2.21,5.96,6.12,,0.27,0.23,-0.53,3.06,-0.47,-0.63,-0.27,-0.03,0.01,-0.71,-0.33,-0.75,-0.43,-0.52,-0.46,-1.2,-0.94,-0.45,0.06,-0.02,-0.48,-1.41,-1.36,-0.68,-0.29,0.19,-0.51,-0.55,-0.91,-1.09,-0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,4.7,4.9,100,6.9,16.2,98,4.2,4.0,,7.4,4.4,21
323,323,2022-01-04,Pedigree,HO,10.12,,CDCB,,,,,,,,,,,46,0,,,,,,,N,202,2573,208,187,191,217,2573,17,10,0.03,0.01,1.03,,,55,1.64,-0.31,0.06,-0.03,-0.06,2.16,2.06,5.02,5.75,,0.25,0.37,0.73,2.96,0.41,0.24,0.01,0.01,0.03,0.13,-0.34,-0.2,-0.25,-0.32,-0.1,-0.33,-0.3,-0.37,0.14,0.07,-0.08,-0.38,-0.37,-0.33,-0.31,-0.11,-0.15,-0.18,-0.26,-0.29,-0.24,,N,N,N,,AA,A2A2,N,TL,AB,TY,TN,TV,N,AB,dd,TD,,N,TC,N,N,N,N,N,AA,AA,AA,,ED/E+,N,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,5.0,5.0,99,7.8,16.2,99,4.7,4.0,,7.8,4.7,392
33,33,2021-10-10,Pedigree,HO,9.6,,CDCB,,,,,,,,,,,49,0,,,,,,,N,119,2484,123,112,111,134,2484,8,6,0.01,0.01,0.62,,,31,3.5,-0.27,-0.08,-0.14,-0.12,2.2,2.08,5.13,5.77,,0.26,0.27,0.54,2.98,0.19,0.09,-0.01,0.01,0.01,0.07,-0.34,-0.32,-0.31,-0.37,-0.17,-0.49,-0.42,-0.44,0.12,0.05,-0.15,-0.56,-0.56,-0.4,-0.3,-0.06,-0.24,-0.25,-0.37,-0.43,-0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,4.9,4.9,99,7.6,15.9,99,4.6,4.0,,7.8,4.7,316
425,425,2019-07-23,Pedigree,HO,8.64,,CDCB,,HO840003123685375,001HO11665,Co-Op Rb Mntrs Genius-ET,,,,,,,76,0,,,,,,,N,123,2424,117,136,81,390,2424,-3,7,-0.07,-0.02,1.73,,,14,24.05,-0.87,-0.88,-0.93,-0.86,1.94,1.86,5.2,4.88,,1.07,1.84,-0.42,2.98,0.06,0.69,0.15,0.1,0.34,0.14,-0.93,-0.92,-0.89,0.27,-0.6,-0.38,-0.79,-0.48,-3.06,0.56,-0.55,-0.35,-0.45,-1.27,-0.57,-0.61,-1.38,-0.64,-0.41,-0.24,-0.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,3.3,3.6,71,4.8,11.5,70,2.9,2.9,,5.2,3.2,205
53,53,2020-01-15,Pedigree,HO,9.11,,CDCB,,HO840003138922945,566HO01301,Leaninghouse Kingston-ET,,,,,,,70,0,,,,,,,N,161,2610,189,97,122,-154,2610,26,13,0.13,0.07,0.66,,,57,103.57,-0.79,-0.36,-1.39,-0.81,2.02,1.85,5.43,4.75,,0.28,0.75,0.94,2.9,0.3,-0.07,-0.11,0.0,-0.34,0.55,0.05,-0.1,-0.19,-0.26,0.23,-0.06,0.01,-0.3,0.33,-0.14,0.29,-0.15,0.03,0.14,0.12,-0.63,-0.05,0.17,0.0,-0.1,-0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,3.4,3.6,72,4.9,11.5,71,3.0,2.9,,5.6,3.3,198
54,54,2020-04-22,Pedigree,HO,9.11,,CDCB,,HO840003138922945,566HO01301,Leaninghouse Kingston-ET,,,,,,,67,0,,,,,,,N,161,2610,189,97,122,-154,2610,26,13,0.13,0.07,0.66,,,57,103.57,-0.79,-0.36,-1.39,-0.81,2.02,1.85,5.43,4.75,,0.28,0.75,0.94,2.9,0.3,-0.07,-0.11,0.0,-0.34,0.55,0.05,-0.1,-0.19,-0.26,0.23,-0.06,0.01,-0.3,0.33,-0.14,0.29,-0.15,0.03,0.14,0.12,-0.63,-0.05,0.17,0.0,-0.1,-0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,3.4,3.6,72,4.9,11.5,71,3.0,2.9,,5.6,3.3,198
58,58,2020-07-11,Pedigree,HO,9.11,,CDCB,,HO840003138922945,566HO01301,Leaninghouse Kingston-ET,,,,,,,64,0,,,,,,,N,161,2610,189,97,122,-154,2610,26,13,0.13,0.07,0.66,,,57,103.57,-0.79,-0.36,-1.39,-0.81,2.02,1.85,5.43,4.75,,0.28,0.75,0.94,2.9,0.3,-0.07,-0.11,0.0,-0.34,0.55,0.05,-0.1,-0.19,-0.26,0.23,-0.06,0.01,-0.3,0.33,-0.14,0.29,-0.15,0.03,0.14,0.12,-0.63,-0.05,0.17,0.0,-0.1,-0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,3.4,3.6,72,4.9,11.5,71,3.0,2.9,,5.6,3.3,198
619,619,2022-04-10,Pedigree,HO,10.12,,CDCB,,,,,,,,,,,43,0,,,,,,,N,202,2573,208,187,191,217,2573,17,10,0.03,0.01,1.03,,,55,1.64,-0.31,0.06,-0.03,-0.06,2.16,2.06,5.02,5.75,,0.25,0.37,0.73,2.96,0.41,0.24,0.01,0.01,0.03,0.13,-0.34,-0.2,-0.25,-0.32,-0.1,-0.33,-0.3,-0.37,0.14,0.07,-0.08,-0.38,-0.37,-0.33,-0.31,-0.11,-0.15,-0.18,-0.26,-0.29,-0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,5.0,5.0,99,7.8,16.2,99,4.7,4.0,,7.8,4.7,392
6244,6244,2020-02-10,Pedigree,HO,9.11,,CDCB,,,,,,,,,,,69,0,,,,,,,N,46,2401,47,45,41,30,2401,0,1,0.0,0.0,0.32,,,7,1.14,-0.17,-0.13,-0.17,-0.11,2.23,2.1,5.26,5.8,,0.25,0.3,0.38,3.0,0.01,-0.05,-0.02,0.0,0.01,-0.01,-0.36,-0.42,-0.38,-0.44,-0.24,-0.63,-0.55,-0.49,0.1,0.03,-0.22,-0.74,-0.74,-0.48,-0.31,-0.01,-0.33,-0.34,-0.48,-0.57,-0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,4.7,4.9,99,7.3,16.1,100,4.4,4.0,,7.7,4.6,239
66,66,2020-01-17,Pedigree,HO,9.11,,CDCB,,HO840003014558977,029HO17944,Wa-Del Abs Bourbon-ET,,,,,,,70,0,,,,,,,N,57,2461,50,74,63,611,2461,0,13,-0.1,-0.03,0.31,,,23,-24.93,0.41,-0.47,0.47,0.34,2.02,1.7,5.33,4.75,,-0.53,-0.1,0.14,3.03,-1.15,-0.38,-0.61,0.1,-0.2,-0.2,-0.06,-0.29,-0.47,-0.37,-0.41,-0.5,-0.43,-0.61,-0.33,0.12,-0.41,-0.64,-0.27,-0.26,0.07,-0.14,-0.64,-0.28,-0.56,-0.48,-0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,3.2,3.5,70,4.7,11.4,70,2.9,2.9,,5.2,3.2,198
6909,6909,2019-03-28,Pedigree,HO,8.64,,CDCB,,,,,,,,,,,80,0,,,,,,,N,-39,2324,-41,-36,-39,-85,2324,-8,-3,-0.02,0.0,-0.04,,,-19,13.1,0.06,-0.35,-0.06,-0.03,2.27,2.12,5.39,5.87,,0.25,0.28,0.05,3.02,-0.18,-0.21,-0.09,-0.01,-0.02,-0.12,-0.34,-0.46,-0.35,-0.42,-0.27,-0.71,-0.59,-0.43,0.08,0.04,-0.25,-0.83,-0.83,-0.49,-0.3,0.04,-0.36,-0.33,-0.52,-0.64,-0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,4.7,4.9,99,7.1,16.3,99,4.3,4.0,,7.5,4.5,158
696,696,2017-12-05,Pedigree,HO,7.65,,CDCB,,HOCAN000109319190,200HO10457,Progenesis Orion,,,,,,,95,0,,,,,,,N,-52,2401,-68,-13,-36,206,2401,-7,-5,-0.06,-0.04,-0.04,,,-23,-12.18,0.69,0.43,0.57,0.59,2.24,1.78,5.22,4.91,,0.45,-0.97,0.34,2.98,0.06,-0.94,0.09,0.04,0.3,-0.2,0.32,0.34,-0.1,0.36,0.43,0.04,0.14,-0.28,0.16,-0.17,0.57,0.12,0.29,0.17,0.12,-0.46,0.05,0.45,-0.21,0.03,-0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,3.3,3.5,71,4.8,11.6,70,2.9,2.9,,5.1,3.1,143
72,72,2017-09-10,Pedigree,HO,7.65,,CDCB,,,,,,,,,,,98,0,,,,,,,N,-181,2175,-188,-165,-173,-269,2175,-22,-12,-0.04,-0.01,-0.68,,,-63,22.64,0.38,-0.53,0.05,0.09,2.38,2.16,5.74,6.02,,0.29,0.25,-0.32,3.05,-0.39,-0.48,-0.23,-0.03,0.01,-0.51,-0.33,-0.65,-0.41,-0.48,-0.39,-1.03,-0.82,-0.44,0.03,0.0,-0.4,-1.19,-1.16,-0.62,-0.29,0.13,-0.45,-0.47,-0.78,-0.93,-0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,4.7,4.9,99,7.0,16.6,98,4.2,4.0,,7.3,4.4,67
792,792,2018-02-06,Pedigree,HO,8.09,,CDCB,,,,,,,,,,,93,0,,,,,,,N,-123,2239,-128,-111,-118,-177,2239,-17,-8,-0.04,-0.01,-0.41,,,-44,18.18,0.25,-0.47,0.01,0.04,2.32,2.14,5.6,5.96,,0.26,0.23,-0.19,3.05,-0.41,-0.35,-0.17,-0.02,0.01,-0.33,-0.31,-0.53,-0.37,-0.44,-0.32,-0.87,-0.7,-0.43,0.02,0.03,-0.31,-0.98,-0.98,-0.55,-0.29,0.1,-0.41,-0.39,-0.66,-0.77,-0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,4.7,4.9,99,7.1,16.2,98,4.3,4.0,,7.4,4.5,106
794,794,2019-03-05,Pedigree,HO,8.64,,CDCB,,HOUSA000071494687,029HO16981,Mr Namesake-ET,,,,,,,80,0,,,,,,,N,-69,2423,-59,-91,-80,-254,2423,-2,-1,0.03,0.03,-0.22,,,-16,4.05,-0.42,-0.47,-0.18,-0.36,2.13,1.61,5.45,4.93,,0.38,-0.51,-0.57,2.96,-0.84,-1.1,0.01,-0.06,-0.36,-0.56,0.38,-0.03,0.2,0.49,0.36,0.59,0.23,0.14,-0.06,-0.23,0.4,0.07,0.1,0.21,0.36,-0.03,0.85,0.39,0.38,0.24,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,3.5,3.5,75,5.2,11.3,75,3.1,3.0,,5.5,3.1,252
808,808,2018-02-05,Pedigree,HO,8.09,,CDCB,,,,,,,,,,,93,0,,,,,,,N,-123,2239,-128,-111,-118,-177,2239,-17,-8,-0.04,-0.01,-0.41,,,-44,18.18,0.25,-0.47,0.01,0.04,2.32,2.14,5.6,5.96,,0.26,0.23,-0.19,3.05,-0.41,-0.35,-0.17,-0.02,0.01,-0.33,-0.31,-0.53,-0.37,-0.44,-0.32,-0.87,-0.7,-0.43,0.02,0.03,-0.31,-0.98,-0.98,-0.55,-0.29,0.1,-0.41,-0.39,-0.66,-0.77,-0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,4.7,4.9,99,7.1,16.2,98,4.3,4.0,,7.4,4.5,106
810,810,2019-03-07,Pedigree,HO,6.4,,CDCB,,HOCAN000012532147,200HO10894,Westcoast Scotch,,,HOCAN000103631566,200HO05592,Fever,,80,0,,,,,,,N,-157,2388,-157,-154,-153,-482,2388,-7,-16,0.05,-0.01,0.01,,,-70,61.77,0.86,0.16,1.33,0.69,1.94,1.58,4.6,4.27,,0.31,-0.51,-2.11,2.85,0.78,0.05,-0.12,-0.08,0.65,-0.35,0.19,-0.71,0.01,1.21,0.41,1.13,0.27,0.03,-1.74,-0.06,0.65,0.45,0.13,0.77,0.6,0.09,0.14,0.41,0.69,0.39,-0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,2.6,2.9,58,3.6,9.4,56,2.2,2.4,,4.0,2.5,159
811,811,2018-02-06,Pedigree,HO,8.09,,CDCB,,HOCAN000012532147,200HO10894,Westcoast Scotch,,,,,,,93,0,,,,,,,N,-123,2402,-124,-120,-123,-306,2402,-7,-11,0.02,-0.01,0.1,,,-58,55.09,0.97,-0.23,0.81,0.62,2.06,1.67,5.0,4.68,,0.18,-0.39,-0.84,2.89,0.29,0.23,0.17,0.09,0.46,0.18,-0.01,-1.0,-0.17,1.14,0.49,0.97,0.08,0.03,-1.74,-0.38,0.72,0.35,0.1,0.35,0.48,0.13,0.13,0.25,0.66,0.41,-0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,3.4,3.7,74,4.9,12.4,72,3.0,3.0,,5.3,3.3,167
82,82,2019-03-31,Pedigree,HO,8.64,,CDCB,,,,,,,,,,,80,0,,,,,,,N,-39,2324,-41,-36,-39,-85,2324,-8,-3,-0.02,0.0,-0.04,,,-19,13.1,0.06,-0.35,-0.06,-0.03,2.27,2.12,5.39,5.87,,0.25,0.28,0.05,3.02,-0.18,-0.21,-0.09,-0.01,-0.02,-0.12,-0.34,-0.46,-0.35,-0.42,-0.27,-0.71,-0.59,-0.43,0.08,0.04,-0.25,-0.83,-0.83,-0.49,-0.3,0.04,-0.36,-0.33,-0.52,-0.64,-0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,4.7,4.9,99,7.1,16.3,99,4.3,4.0,,7.5,4.5,158
821,821,2018-05-20,Pedigree,HO,10.32,,CDCB,,HOCAN000012532147,200HO10894,Westcoast Scotch,,,HOUSA000070362735,200HO03995,Dauntless,,90,0,,,,,,,N,-138,2399,-135,-144,-136,-466,2399,-7,-13,0.04,0.01,-0.15,,,-53,29.3,0.56,-0.64,0.25,0.11,1.85,1.41,4.8,4.04,,-0.01,-0.89,-1.7,2.92,0.4,-0.26,0.18,0.07,0.33,-0.03,-0.02,-0.58,-0.09,1.27,0.53,1.32,0.36,0.12,-1.64,-0.11,0.59,0.96,0.55,0.6,0.33,-0.17,0.1,0.29,1.2,0.79,-0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,2.7,3.0,60,3.8,9.9,58,2.3,2.5,,4.2,2.6,215
